37, 2785.0440904889847 1974.1480757830914 5(199.98701754762493),8(171.76212983176185),9(203.6981644764003),12(165.65627161824972),13(119.79475352998065),16(227.98646502103145),18(193.9699477077876),19(213.26079103934137),23(109.77763695470988)
38, 2254.2426856173656 2606.3340822479645 6(233.9700426484408),15(27.43670558368864),17(70.51031232479829),22(203.03483390844693),32(158.75687651170043),40(174.443352498122)
39, 3260.783663873015 2177.2346940493935 27(160.4068047617183),30(141.52238468130355),31(115.83555725194293),47(228.201178001285),49(86.93972120849136)
40, 2373.235566716565 2478.77555654899 0(128.52897939949423),1(194.59349990428672),2(128.63593216654036),3(207.01419983500114),4(222.87838117217726),6(160.67252277553123),10(206.67226956476776),11(247.86216608018603),15(171.7800869284141),17(238.44270433818684),20(209.1443085034231),32(197.13802955315677),34(235.40432211307936),38(174.443352498122)
41, 3423.677507711952 2380.0971501153854 31(182.2331157116774),49(221.77948140001467)
42, 2824.837669077043 2642.147879649722 24(101.56183418802242),35(80.23272521765553),46(87.63638837189076)
43, 3195.8056577910734 1839.7801936578176 27(193.28549398643545),29(48.48637824920763),30(245.16377928750092)
44, 2750.6318330607096 2376.245357365022 1(248.13462630985097),3(217.22587154004353),4(202.25753250719038),5(217.06040585090315),7(105.62830289919674),24(178.4542749125989),26(93.70447333920147),35(197.52330011765284),36(97.0642946579882),46(193.0435822044757)
45, 2161.074288000291 2251.144825443161 10(246.190823903033),11(65.0690282477994),32(217.37054158190196),34(97.79302452888159)
46, 2824.7059502527372 2554.5115902655853 24(48.20582822145094),35(37.68232032056421),36(245.12622537175596),42(87.63638837189076),44(193.0435822044757)
47, 3422.430790327038 2016.1571222079626 27(232.43929591582884),31(195.12426177841428),39(228.201178001285)
48, 2150.4364857096903 2843.01323665881 17(189.39214973529036),22(201.89211049737213)
49, 3236.729199567459 2260.7804771313836 27(232.4083347143201),30(196.25875350984649),31(147.48125162710758),39(86.93972120849136),41(221.77948140001467)

